dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60
0.3265323,0.075578,-0.20657395,-0.039744973,0.021192081,0.102642916,-0.03367326,0.011889696,-0.28324077,-0.07650512,0.149538,-0.034320273,-0.105144374,0.088457264,-0.028385447,-0.2921065,-0.10324186,-0.05075978,1.0940416,-0.0710893,-0.17396569,0.21087794,-0.31902343,-0.019542336,-0.38811332,-0.12284319,-0.2354913,0.14986931,0.2297044,-0.21202461,0.17502142,-0.083414696,-0.38343626,0.086855225,0.29698172,-0.06312121,-0.26358697,0.13495924,-0.23259233,0.25627536,-0.15755303,-0.05412782,0.037593924,-0.95981795,0.0044377465,0.046859868,-0.27591816,-0.10542197,0.17670411,-0.06416626,0.038516317,0.25624657,0.16989817,0.1544168,-0.022549115,-0.2880487,-0.062381964,-0.11281481,-0.5320328,-0.26002833
-0.19405748,-0.13815351,0.14643,-0.19461867,0.018119384,0.32071084,0.059169464,0.07384986,0.26978347,-0.06431276,0.076062754,-0.007480599,0.05016374,0.0012236517,0.068866216,0.39781263,-0.151661,0.08479142,0.2311191,0.17085366,0.17274137,-0.2941233,0.4445207,0.24809778,0.06907545,0.5083798,0.34911004,-0.522551,-0.082610965,0.14231409,-0.18384597,0.5090098,-0.06389881,-0.004082933,-1.1073729,0.31451806,0.2708127,-0.2089456,0.27448618,-0.47685334,0.35171732,0.008102592,-0.19378048,1.3580871,0.2010776,0.11583358,0.47768232,-0.0047693746,0.01902411,-0.24112768,-0.21662353,-0.014670884,-0.2630245,0.12269758,0.040551864,0.36123833,-0.040925216,-0.56483394,0.15242638,0.07159549
0.16951418,-0.026854401,-0.043981675,-0.24122316,0.5751187,0.11219019,0.2861172,0.16887659,-0.002282638,0.044865396,0.21831802,0.053171188,-0.07195719,0.0028189104,-0.035448432,-0.40542787,-0.006356422,-0.026588377,-0.4992989,-0.05741943,-0.08043635,0.09963334,0.100975595,0.07694469,-0.20778745,0.12961666,0.54167944,-0.019196251,0.00912076,-0.32097647,0.096929714,-0.0071220845,-0.35593122,-0.025294311,-1.514386,0.27946356,-0.1947988,0.39395273,-0.10823634,-0.3219165,-0.08649039,0.03664369,0.039747104,-0.26002318,0.044939123,0.24891366,0.19621149,-0.1592272,-0.07630881,-0.4165374,0.13340597,0.46219632,-0.14692186,0.09567107,-0.04144797,-0.18955503,-0.20108382,-0.72142863,-0.06663187,-0.039453477
0.06333714,-0.017334653,-0.12235929,0.23715958,0.21776918,-0.20645557,0.2720754,-0.057320315,0.06434932,-0.13345456,0.084325016,-0.15084589,0.065450035,-0.091650575,0.03482811,-0.19950616,-0.021063413,-0.06901708,1.2087036,-0.017573887,-0.014054101,-0.114893734,-0.23786402,-0.10238523,-0.09357728,-0.060309026,0.2508588,-0.15887634,-0.29213026,-0.21174404,0.08714053,-0.029316314,-0.10972166,-0.11733381,-1.3064045,-0.06992078,-0.11542688,0.21911258,-0.07421331,0.18066928,-0.0974078,0.17889223,0.0041836984,0.8491475,-0.047233768,0.030584002,0.0053398274,-0.029262975,-0.27224442,0.17369239,0.2421521,0.07889112,0.0061772596,0.15618339,-0.33211783,-0.1786296,0.08189125,0.5129667,-0.3081008,-0.013058438
-0.03415385,-0.07440935,-0.03309505,-0.065628424,0.123381086,0.007306749,0.3415951,-0.058276508,-0.16662508,0.014857762,0.016189622,-0.11880332,-0.28269517,-0.057666637,0.095387965,-0.39851475,0.43049175,0.052242223,0.2949478,0.08569732,-0.09355681,0.09461422,0.057186507,-0.13560723,0.17585051,0.17461582,0.31505945,0.19440031,-0.057156626,-0.23506048,-0.41834348,-0.17655453,-0.28282663,-0.22344309,0.4207583,0.29982886,-0.016047586,0.5511679,0.0633922,0.30779448,-0.30554363,0.1155278,0.039824102,-0.729558,-0.19064069,0.023502776,-0.059815813,-0.01396845,-0.23540828,-0.025858905,0.8567535,0.24638255,-0.04886871,-0.16766286,-0.13239677,-0.1768215,0.0033855587,0.8166454,0.3674337,0.07089047
-0.31344455,0.12430483,0.05889866,0.39998758,-0.34172016,0.06564521,0.13072282,-0.25507382,0.1393074,0.20143613,-0.18255387,-0.26065445,-0.023888316,0.08802923,0.03118374,-0.017569022,-0.3075233,0.11195812,0.6124766,0.065625876,0.409346,-0.06443627,0.1625221,0.16980782,-0.050014913,-0.14912228,0.23162878,0.3283284,0.015950289,-0.07392401,-0.62625784,-0.38884813,0.38765642,-0.11872442,0.054670244,-0.26182628,0.33363447,-0.059212916,0.2928242,-0.43829498,0.37605324,0.19319636,-0.15366474,0.59416324,0.117757306,-0.3230875,-0.011200476,-0.11583299,-0.10387851,0.3650637,-0.85899574,-0.22544964,0.0050527677,0.042808674,0.27242285,0.24920611,-0.12402539,-0.18808565,0.01278374,-0.06337006
-0.008961059,0.028342037,0.0010466613,-0.24752718,-0.19261512,-0.07778771,0.065193035,0.04157679,-0.16170491,-0.022077762,0.07023493,-0.15817814,-0.23855196,0.048641063,-0.15205377,-0.035285097,0.45897812,-0.011605833,-0.20904948,-0.00020227209,-0.25307402,-0.061422005,-0.26113552,-0.111145295,-0.079790026,0.24496649,0.6426594,-0.18770227,0.004767102,-0.029886177,0.26022178,0.543776,-0.2751741,0.1101071,0.6688878,0.8454689,-0.04987381,0.20843263,0.4104085,0.0566428,-0.35281977,-0.066029474,0.06449986,0.026819933,0.13487625,0.24577042,-0.100416735,0.04442032,-0.0019524114,-0.12916748,1.3382293,0.26311073,0.017764103,-0.014023915,8.585304e-05,0.046162043,-0.045347955,0.22408015,0.046515446,0.07621431
-0.054699726,-0.12355033,0.0051500686,-0.23276326,-0.15406924,0.14711864,-0.42134887,-0.1878169,-0.10185424,0.22411096,0.13656327,0.099990435,0.019415675,-0.041780844,-0.107403316,0.32671228,-0.0029803663,0.31809816,-0.43868682,0.10899149,0.13285173,-0.36181748,0.26353157,0.1499064,0.21614915,0.54412365,-1.0280018,0.04155787,0.09130571,0.21975791,-0.13490319,0.75425035,0.003352872,-0.11866352,1.042048,0.27041563,0.41961098,-0.0883259,0.053593576,-0.12669906,-0.25791103,-0.55211824,-0.21762761,-0.36885598,0.24762967,0.11554199,-0.038358252,0.01526888,0.24673739,0.15486802,0.031006105,-0.25620493,-0.35480827,-0.2882466,-0.1518921,0.32638606,0.17038189,0.32300425,0.39638215,-0.2234299
-0.041544564,0.047670916,0.07405281,0.16843599,0.118870385,0.11027273,-0.0052941116,-0.07967538,-0.012489095,-0.08352997,0.080239855,0.003940884,-0.120977975,-0.0053395852,-0.02664827,-0.08978605,-0.25251365,0.11654435,1.3104106,-0.0026077405,0.07689381,-0.061577216,0.11447523,-0.03593146,-0.11029574,-0.31347838,-0.44527313,0.070028156,0.08773895,-0.0048717503,-0.5393961,-0.5450702,-0.05091986,0.0021072477,-0.20174593,-0.61346304,-0.043074075,-0.08462313,-0.4652044,-0.1325795,0.18548976,0.24216387,0.0028486475,-0.6761382,-0.20098898,-0.112533264,0.0987325,-0.03290483,0.15698974,0.21613604,-0.8333771,0.2607345,0.03966094,0.18278208,0.06593207,-0.25693628,0.06384743,-0.32775036,-0.13252413,-0.056597386
0.16810295,-0.027054658,-0.24155866,-0.30117834,0.69815546,0.07394364,-0.019389192,0.37172288,-0.17453729,-0.047388226,0.07051486,0.33638924,0.28693184,-0.0731828,-0.16969724,-0.24827687,-0.054141592,-0.21024403,-0.39030018,0.09118207,-0.111989334,0.3716785,-0.15979551,0.05214148,-0.38146633,-0.24458933,0.036447495,0.29980242,0.014410828,0.079370104,0.35324305,-0.570782,-0.022539899,0.0076935515,-1.0140451,-0.146866,-0.21159951,-0.057554543,-0.1380068,0.11615618,0.18688728,-0.20398688,0.18756384,-0.63943094,-0.093108825,0.17512032,-0.18512197,0.013734709,-0.03287238,-0.53763705,-0.65399975,-0.015850691,-0.03945338,0.21560878,-0.0246091,-0.20324239,-0.13575073,-0.90846467,-0.28449935,-0.06254564
0.02978383,0.22205228,0.23489736,0.09623754,-0.3213135,-0.025618976,-0.3920611,-0.14540769,0.0267925,0.07466639,0.04053905,0.0364749,-0.3270897,0.06459279,0.0645208,-0.046283785,-0.4798051,0.07675421,0.8599205,-0.23911761,0.29387084,-0.15698554,0.31160456,0.06045904,0.09457774,0.110140204,-0.7998347,0.14216702,0.30338266,0.12595385,-0.18568607,0.2966899,0.0566066,-0.036248673,0.54905856,-0.41827667,0.034175742,-0.23000921,-0.39508578,-0.44371256,0.09202039,-0.19567677,-0.12129644,0.046225768,-0.020851512,-0.060533054,0.12949598,-0.1983722,0.47700718,0.3030027,-1.0875802,0.015295008,0.062093914,-0.01331716,0.0541038,0.23058668,0.106840834,-0.23706304,0.044931192,-0.27346167
0.02426596,0.039180532,-0.134839,0.0457248,0.100077376,-0.13454637,0.049285997,0.02025998,-0.1985277,-0.023607366,-0.08991288,-0.051678002,-0.06991366,-0.04369697,-0.08636813,-0.17244722,0.32542926,-0.1390579,-0.6880752,-0.07888937,-0.2737548,0.026219148,-0.4418421,-0.1332112,-0.07726639,-0.20369685,-0.405801,-0.14256403,-0.0618287,-0.17658448,-0.14722559,0.24744317,0.04370171,-0.18057841,-0.06658552,0.12221134,-0.07220201,0.19231503,-0.12042417,0.9298171,-0.39685547,0.0027276687,0.012446344,-0.25017205,-0.098682806,0.15776633,-0.35753527,-0.004670535,0.16825187,0.21401086,0.50527596,0.104622506,0.13453996,-0.0692548,-0.2475093,-0.15068918,0.11756079,1.4537816,0.11627863,-0.39041206
